#PATH-POINTS-START Path
-75.764,-149.212,120
-73.765,-149.179,120
-71.765,-149.164,120
-69.765,-149.166,120
-67.765,-149.183,120
-65.765,-149.212,120
-63.765,-149.251,120
-61.766,-149.297,120
-59.767,-149.349,120
-57.767,-149.403,120
-55.768,-149.457,120
-53.769,-149.51,120
-51.77,-149.561,120
-49.77,-149.608,120
-47.771,-149.651,120
-45.771,-149.688,120
-43.771,-149.721,120
-41.771,-149.748,120
-39.771,-149.769,120
-37.771,-149.784,120
-35.772,-149.794,120
-33.772,-149.798,120
-31.772,-149.796,120
-29.772,-149.789,120
-27.772,-149.777,120
-25.772,-149.759,120
-23.772,-149.737,120
-21.772,-149.71,120
-19.772,-149.678,120
-17.773,-149.641,120
-15.773,-149.601,120
-13.773,-149.556,120
-11.774,-149.507,120
-8.66,-149.424,120,0
-8.66,-149.424,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.7.0","format":"path.jerryio v0.1.x (cm, rpm)","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"imivTDchRN","x":-112.90401092760462,"y":-139.1138706072271,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"hgWbhZKO5r","x":-65.93704209611325,"y":-156.296907984602,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"0Aa0iVbUwh"},{"controls":[{"uid":"hgWbhZKO5r","x":-65.93704209611325,"y":-156.296907984602,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"fhBLYEd4Zs","x":-64.21873835837575,"y":-139.1138706072271,"lock":false,"visible":true,"__type":"control"},{"uid":"RkepiYmq2B","x":-83.69284738606731,"y":-125.36744070532716,"lock":false,"visible":true,"__type":"control"},{"uid":"bJ0OMDbkr3","x":-89.9932944244381,"y":-112.19377871600645,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"7fwPn15JKt"},{"controls":[{"uid":"bJ0OMDbkr3","x":-89.9932944244381,"y":-112.19377871600645,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"pF3hjjMJrO","x":-96.2937414628089,"y":-99.02011672668574,"lock":false,"visible":true,"__type":"control"},{"uid":"Sv15UwQyZk","x":-39.016950204892595,"y":-32.57903886750278,"lock":false,"visible":true,"__type":"control"},{"uid":"lZVvCiXYkJ","x":-12.66962622625109,"y":-3.9406432385446393,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"3pBOdvRw8q"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"7JNnwts8GP","lock":false,"visible":true},{"segments":[{"controls":[{"uid":"hoOzbyx42k","x":-12.66962622625109,"y":-3.367875325965476,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"kl0ThOotOz","x":-114.62231466534212,"y":-152.86030050912703,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"99rJfN32p5"},{"controls":[{"uid":"kl0ThOotOz","x":-114.62231466534212,"y":-152.86030050912703,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"lB02dn3PYI","x":-65.36427418353409,"y":-145.98708555817709,"lock":false,"visible":true,"__type":"control"},{"uid":"V4cn5ZqUWi","x":-69.37364957158823,"y":-151.14199677138953,"lock":false,"visible":true,"__type":"control"},{"uid":"CKFNgQGqbb","x":-8.660250838196948,"y":-149.42369303365206,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"MnAOysIUq6"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"PQAff4qU2U","lock":false,"visible":true}]}
